variant,split,seed,episodes,success_rate,tail_risk,calibration_error
observed_only_behavior_clone,nominal,0,600,0.6217,0.3783,0.0198
observed_only_behavior_clone,nominal,1,600,0.5567,0.4433,0.0220
observed_only_behavior_clone,nominal,2,600,0.6033,0.3967,0.0082
observed_only_behavior_clone,nominal,3,600,0.5750,0.4250,0.0246
observed_only_behavior_clone,nominal,4,600,0.5950,0.4050,0.0101
observed_only_behavior_clone,nominal,5,600,0.5783,0.4217,0.0099
observed_only_behavior_clone,nominal,6,600,0.6233,0.3767,0.0222
observed_only_behavior_clone,hidden_mode_shift,0,600,0.4283,0.5717,0.0062
observed_only_behavior_clone,hidden_mode_shift,1,600,0.4067,0.5933,0.0077
observed_only_behavior_clone,hidden_mode_shift,2,600,0.4517,0.5483,0.0362
observed_only_behavior_clone,hidden_mode_shift,3,600,0.4533,0.5467,0.0334
observed_only_behavior_clone,hidden_mode_shift,4,600,0.3950,0.6050,0.0102
observed_only_behavior_clone,hidden_mode_shift,5,600,0.4117,0.5883,0.0031
observed_only_behavior_clone,hidden_mode_shift,6,600,0.4583,0.5417,0.0369
observed_only_behavior_clone,embodiment_shift,0,600,0.4350,0.5650,0.0197
observed_only_behavior_clone,embodiment_shift,1,600,0.4150,0.5850,0.0166
observed_only_behavior_clone,embodiment_shift,2,600,0.4417,0.5583,0.0064
observed_only_behavior_clone,embodiment_shift,3,600,0.4450,0.5550,0.0075
observed_only_behavior_clone,embodiment_shift,4,600,0.4567,0.5433,0.0189
observed_only_behavior_clone,embodiment_shift,5,600,0.4517,0.5483,0.0105
observed_only_behavior_clone,embodiment_shift,6,600,0.4517,0.5483,0.0024
observed_only_behavior_clone,combined_stress,0,600,0.3083,0.6917,0.0288
observed_only_behavior_clone,combined_stress,1,600,0.2967,0.7033,0.0173
observed_only_behavior_clone,combined_stress,2,600,0.3017,0.6983,0.0288
observed_only_behavior_clone,combined_stress,3,600,0.3117,0.6883,0.0232
observed_only_behavior_clone,combined_stress,4,600,0.2900,0.7100,0.0302
observed_only_behavior_clone,combined_stress,5,600,0.3133,0.6867,0.0102
observed_only_behavior_clone,combined_stress,6,600,0.3417,0.6583,0.0052
data_augmentation_wam,nominal,0,600,0.6367,0.3633,0.0084
data_augmentation_wam,nominal,1,600,0.6617,0.3383,0.0121
data_augmentation_wam,nominal,2,600,0.6517,0.3483,0.0167
data_augmentation_wam,nominal,3,600,0.6250,0.3750,0.0092
data_augmentation_wam,nominal,4,600,0.6283,0.3717,0.0023
data_augmentation_wam,nominal,5,600,0.6200,0.3800,0.0111
data_augmentation_wam,nominal,6,600,0.6600,0.3400,0.0156
data_augmentation_wam,hidden_mode_shift,0,600,0.4867,0.5133,0.0081
data_augmentation_wam,hidden_mode_shift,1,600,0.4967,0.5033,0.0026
data_augmentation_wam,hidden_mode_shift,2,600,0.4883,0.5117,0.0037
data_augmentation_wam,hidden_mode_shift,3,600,0.4833,0.5167,0.0006
data_augmentation_wam,hidden_mode_shift,4,600,0.4517,0.5483,0.0286
data_augmentation_wam,hidden_mode_shift,5,600,0.5567,0.4433,0.0758
data_augmentation_wam,hidden_mode_shift,6,600,0.5017,0.4983,0.0075
data_augmentation_wam,embodiment_shift,0,600,0.5167,0.4833,0.0055
data_augmentation_wam,embodiment_shift,1,600,0.5383,0.4617,0.0117
data_augmentation_wam,embodiment_shift,2,600,0.5350,0.4650,0.0230
data_augmentation_wam,embodiment_shift,3,600,0.5033,0.4967,0.0080
data_augmentation_wam,embodiment_shift,4,600,0.5050,0.4950,0.0027
data_augmentation_wam,embodiment_shift,5,600,0.5067,0.4933,0.0016
data_augmentation_wam,embodiment_shift,6,600,0.5367,0.4633,0.0151
data_augmentation_wam,combined_stress,0,600,0.4117,0.5883,0.0121
data_augmentation_wam,combined_stress,1,600,0.4350,0.5650,0.0067
data_augmentation_wam,combined_stress,2,600,0.4183,0.5817,0.0047
data_augmentation_wam,combined_stress,3,600,0.4133,0.5867,0.0004
data_augmentation_wam,combined_stress,4,600,0.4000,0.6000,0.0093
data_augmentation_wam,combined_stress,5,600,0.3883,0.6117,0.0215
data_augmentation_wam,combined_stress,6,600,0.4383,0.5617,0.0152
scalar_uncertainty_planner,nominal,0,600,0.7183,0.2817,0.0345
scalar_uncertainty_planner,nominal,1,600,0.6617,0.3383,0.0093
scalar_uncertainty_planner,nominal,2,600,0.7250,0.2750,0.0458
scalar_uncertainty_planner,nominal,3,600,0.6717,0.3283,0.0105
scalar_uncertainty_planner,nominal,4,600,0.6967,0.3033,0.0074
scalar_uncertainty_planner,nominal,5,600,0.6567,0.3433,0.0133
scalar_uncertainty_planner,nominal,6,600,0.6833,0.3167,0.0120
scalar_uncertainty_planner,hidden_mode_shift,0,600,0.5717,0.4283,0.0093
scalar_uncertainty_planner,hidden_mode_shift,1,600,0.5567,0.4433,0.0072
scalar_uncertainty_planner,hidden_mode_shift,2,600,0.5500,0.4500,0.0077
scalar_uncertainty_planner,hidden_mode_shift,3,600,0.5717,0.4283,0.0110
scalar_uncertainty_planner,hidden_mode_shift,4,600,0.5817,0.4183,0.0139
scalar_uncertainty_planner,hidden_mode_shift,5,600,0.5500,0.4500,0.0015
scalar_uncertainty_planner,hidden_mode_shift,6,600,0.5783,0.4217,0.0285
scalar_uncertainty_planner,embodiment_shift,0,600,0.5783,0.4217,0.0060
scalar_uncertainty_planner,embodiment_shift,1,600,0.5917,0.4083,0.0202
scalar_uncertainty_planner,embodiment_shift,2,600,0.5650,0.4350,0.0147
scalar_uncertainty_planner,embodiment_shift,3,600,0.5883,0.4117,0.0056
scalar_uncertainty_planner,embodiment_shift,4,600,0.5867,0.4133,0.0031
scalar_uncertainty_planner,embodiment_shift,5,600,0.5783,0.4217,0.0079
scalar_uncertainty_planner,embodiment_shift,6,600,0.5333,0.4667,0.0385
scalar_uncertainty_planner,combined_stress,0,600,0.5050,0.4950,0.0001
scalar_uncertainty_planner,combined_stress,1,600,0.4567,0.5433,0.0353
scalar_uncertainty_planner,combined_stress,2,600,0.4950,0.5050,0.0052
scalar_uncertainty_planner,combined_stress,3,600,0.4967,0.5033,0.0065
scalar_uncertainty_planner,combined_stress,4,600,0.4700,0.5300,0.0402
scalar_uncertainty_planner,combined_stress,5,600,0.4517,0.5483,0.0393
scalar_uncertainty_planner,combined_stress,6,600,0.4850,0.5150,0.0073
ensemble_disagreement_planner,nominal,0,600,0.6767,0.3233,0.0131
ensemble_disagreement_planner,nominal,1,600,0.7267,0.2733,0.0257
ensemble_disagreement_planner,nominal,2,600,0.6883,0.3117,0.0091
ensemble_disagreement_planner,nominal,3,600,0.6783,0.3217,0.0106
ensemble_disagreement_planner,nominal,4,600,0.7117,0.2883,0.0151
ensemble_disagreement_planner,nominal,5,600,0.6850,0.3150,0.0132
ensemble_disagreement_planner,nominal,6,600,0.6967,0.3033,0.0131
ensemble_disagreement_planner,hidden_mode_shift,0,600,0.5450,0.4550,0.0380
ensemble_disagreement_planner,hidden_mode_shift,1,600,0.6167,0.3833,0.0225
