uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
doi:10.3390/sym18030394,PI-VLA: Adaptive Symmetry-Aware Decision-Making for Long-Horizon Vision–Language–Action Manipulation,"Vision–language–action (VLA) models often suffer from limited robustness in long-horizon manipulation tasks—where robots must execute extended sequences of actions over multiple time steps to achieve complex goals—due to their inability to explicitly exploit structural symmetries and to react adaptively when such symmetries are violated by environmental uncertainty. To address this limitation, this paper proposes PI-VLA, a symmetry-aware predictive and interactive VLA framework for robust robotic manipulation. PI-VLA is built upon three key symmetry-driven principles. First, a Cognitive–Motor Synergy (CMS) module jointly generates discrete and continuous action chunks together with predictive world-model features in a single forward pass, enforcing cross-modal action consistency as an implicit symmetry constraint across heterogeneous action representations. Second, a unified training objective integrates imitation learning, reinforcement learning, and state prediction, encouraging invariance to task-relevant transformations while enabling adaptive symmetry breaking when long-horizon deviations emerge. Third, an Active Uncertainty-Resolving Decider (AURD) explicitly monitors action consensus discrepancies and state prediction errors as symmetry-breaking signals, dynamically adjusting the execution horizon through closed-loop replanning. Extensive experiments on long-horizon benchmarks demonstrate that PI-VLA achieves state-of-the-art performance, attaining a 73.2% average success rate on the LIBERO benchmark (with particularly strong gains on the Long-Horizon suite) and an 88.3% success rate in real-world manipulation tasks under visual distractions and unseen conditions. Ablation studies confirm that symmetry-aware action consensus and uncertainty-triggered replanning are critical to robust execution. These results establish PI-VLA as a principled framework that leverages symmetry preservation and controlled symmetry breaking to enable reliable and interactive robotic manipulation.",2026,Symmetry,Yina Jian; Di Tian; Xuan-Jing Chen; Zhen-Yuan Wei; Chen-Wei Liang; Mu-Jiang-Shan Wang,10.3390/sym18030394,,https://doi.org/10.3390/sym18030394,crossref,vision language action model limitation robotics,hostile,failure,,2,vision language action model; imitation learning; limitation; benchmark; robustness; ablation; long horizon,2026-06-12T15:07:36Z,23.199,32.199
doi:10.1109/cvpr.2019.00063,Scene Memory Transformer for Embodied Agents in Long-Horizon Tasks,,2019,2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),Kuan Fang; Alexander Toshev; Li Fei-Fei; Silvio Savarese,10.1109/cvpr.2019.00063,,https://doi.org/10.1109/cvpr.2019.00063,crossref,EBM transformer robotics embodied agent,concept,architecture_x_embodiment,,142,EBM transformer robotics; embodied agent; long horizon,2026-06-12T15:07:36Z,29.881,29.881
arxiv:2402.11871v6,From Real World to Logic and Back: Learning Generalizable Relational Concepts For Long Horizon Robot Planning,"Robots still lag behind humans in their ability to generalize from limited experience, particularly when transferring learned behaviors to long-horizon tasks in unseen environments. We present the first method that enables robots to autonomously invent symbolic, relational concepts directly from a small number of raw, unsegmented, and unannotated demonstrations. From these, the robot learns logic-based world models that support zero-shot generalization to tasks of far greater complexity than those in training. Our framework achieves performance on par with hand-engineered symbolic models, while scaling to execution horizons far beyond training and handling up to 18$\times$ more objects than seen during learning. The results demonstrate a framework for autonomously acquiring transferable symbolic abstractions from raw robot experience, contributing toward the development of interpretable, scalable, and generalizable robot planning systems. Project website and code: https://aair-lab.github.io/r2l-lamp.",2024,arXiv,Naman Shah; Jayesh Nagpal; Siddharth Srivastava,,2402.11871v6,http://arxiv.org/abs/2402.11871v6,arxiv,robot world model failure planning,hostile,failure,,,robot world model; generalization; long horizon; robot world model failure,2026-06-12T14:45:03Z,23.000,29.000
arxiv:2511.09516v1,MAP-VLA: Memory-Augmented Prompting for Vision-Language-Action Model in Robotic Manipulation,"Pre-trained Vision-Language-Action (VLA) models have achieved remarkable success in improving robustness and generalization for end-to-end robotic manipulation. However, these models struggle with long-horizon tasks due to their lack of memory and reliance solely on immediate sensory inputs. To address this limitation, we propose Memory-Augmented Prompting for Vision-Language-Action model (MAP-VLA), a novel framework that empowers pre-trained VLA models with demonstration-derived memory prompts to augment action generation for long-horizon robotic manipulation tasks. To achieve this, MAP-VLA first constructs a memory library from historical demonstrations, where each memory unit captures information about a specific stage of a task. These memory units are implemented as learnable soft prompts optimized through prompt tuning. Then, during real-time task execution, MAP-VLA retrieves relevant memory through trajectory similarity matching and dynamically integrates it into the VLA model for augmented action generation. Importantly, this prompt tuning and retrieval augmentation approach operates as a plug-and-play module for a frozen VLA model, offering a lightweight and flexible solution to improve task performance. Experimental results show that MAP-VLA delivers up to 7.0% absolute performance gains in the simulation benchmark and 25.0% on real robot evaluations for long-horizon tasks, surpassing the current state-of-the-art methods.",2025,arXiv,Runhao Li; Wenkai Guo; Zhenyu Wu; Changyuan Wang; Haoyuan Deng; Zhenyu Weng; Yap-Peng Tan; Ziwei Wang,,2511.09516v1,http://arxiv.org/abs/2511.09516v1,arxiv,vision language action model limitation robotics,hostile,failure,,,vision language action model; limitation; benchmark; generalization; robustness; long horizon,2026-06-12T14:45:03Z,19.550,27.550
arxiv:2112.03227v4,CALVIN: A Benchmark for Language-Conditioned Policy Learning for Long-Horizon Robot Manipulation Tasks,"General-purpose robots coexisting with humans in their environment must learn to relate human language to their perceptions and actions to be useful in a range of daily tasks. Moreover, they need to acquire a diverse repertoire of general-purpose skills that allow composing long-horizon tasks by following unconstrained language instructions. In this paper, we present CALVIN (Composing Actions from Language and Vision), an open-source simulated benchmark to learn long-horizon language-conditioned tasks. Our aim is to make it possible to develop agents that can solve many robotic manipulation tasks over a long horizon, from onboard sensors, and specified only via human language. CALVIN tasks are more complex in terms of sequence length, action space, and language than existing vision-and-language task datasets and supports flexible specification of sensor suites. We evaluate the agents in zero-shot to novel language instructions and to novel environments and objects. We show that a baseline model based on multi-context imitation learning performs poorly on CALVIN, suggesting that there is significant room for developing innovative agents that learn to relate human language to their world models with this benchmark.",2021,arXiv,Oier Mees; Lukas Hermann; Erick Rosete-Beas; Wolfram Burgard,,2112.03227v4,http://arxiv.org/abs/2112.03227v4,arxiv,vision language action model limitation robotics,hostile,failure,,,vision language action model; robot manipulation; imitation learning; limitation; benchmark; long horizon,2026-06-12T14:45:03Z,20.050,26.050
doi:10.1177/02783649241304789,FurnitureBench: Reproducible real-world benchmark for long-horizon complex manipulation,"Reinforcement learning (RL), imitation learning (IL), and task and motion planning (TAMP) have demonstrated impressive performance across various robotic manipulation tasks. However, these approaches have been limited to learning simple behaviors in current real-world manipulation benchmarks, such as pushing or pick-and-place. To enable more complex, long-horizon behaviors of an autonomous robot, we propose to focus on real-world furniture assembly, a complex, long-horizon robotic manipulation task that requires addressing many current robotic manipulation challenges. We present FurnitureBench, a reproducible real-world furniture assembly benchmark aimed at providing a low barrier for entry and being easily reproducible, so that researchers across the world can reliably test their algorithms and compare them against prior work. For ease of use, we provide 200+ hours of pre-collected data (5000+ demonstrations), 3D printable furniture models, a robotic environment setup guide, and systematic task initialization. Furthermore, we provide FurnitureSim, a fast and realistic simulator of FurnitureBench. We benchmark the performance of offline RL, IL, and offline-to-online RL algorithms on our assembly tasks and demonstrate the need to improve such algorithms to be able to solve our tasks in the real world, providing ample opportunities for future research.",2025,The International Journal of Robotics Research,Minho Heo; Youngwoon Lee; Doohyun Lee; Joseph J Lim,10.1177/02783649241304789,,https://doi.org/10.1177/02783649241304789,crossref,world action model robotics,concept,wam,,7,world action model; motion planning; task and motion planning; imitation learning; benchmark; long horizon,2026-06-12T15:07:36Z,23.040,26.040
doi:10.20944/preprints202601.0910.v1,State Drift in Language-Conditioned Autonomous Agents: A Failure Mode of Long-Horizon Reasoning,"Language-conditioned autonomous agents rely on natural language to represent internal state, reason about goals, and select actions. Despite recent advances in reasoning and planning, such agents remain unreliable in long-horizon tasks. In this work, we identify state drift as a fundamental and underexplored failure mode, characterized by persistent divergence between an agent’s internal textual state and the true environment state over time. We study state drift through controlled experiments with language-driven agents operating in long-horizon settings. By comparing fact-level internal belief representations against ground-truth environment states across sequential interactions, we show that state drift can arise and persist even when individual reasoning steps are locally coherent and logically valid. This indicates that long-horizon failures cannot be explained solely by step-wise reasoning errors. Moreover, we find that increasing context capacity does not mitigate state drift in deterministic environments, suggesting that the phenomenon is not simply a consequence of limited memory or forgetting. Instead, our results point to a structural limitation of using natural language as an internal state representation. Ensuring semantic state consistency over extended horizons thus emerges as a distinct and unresolved challenge for language-conditioned autonomy, with important implications for the design and evaluation of reliable autonomous agents.",,,Sameer Kumar Singh,10.20944/preprints202601.0910.v1,,https://doi.org/10.20944/preprints202601.0910.v1,crossref,robot foundation model failure mode,hostile,failure,,,robot foundation model; failure mode; limitation; long horizon,2026-06-12T15:07:36Z,21.000,26.000
doi:10.1115/detc2025-169527,VLAG: Graph-Based Planning for Vision-Language-Action Models in Long Horizon Manipulation Tasks,"Abstract We present a novel, modular Graph based Vision-Language-Action (VLAG) framework designed for long-horizon robotic manipulation tasks. Our approach integrates a graph-based planner with dedicated vision, language, and action modules, enabling robust and efficient task planning and execution. The graph planner serves as a high-level decision-making entity that interprets visual observations and language instructions to select appropriate task sequences. Specifically, our framework leverages a vision model with a multi-layer perceptron to extract key environmental features from both RGB and depth images. The language model is fine-tuned from a pre-trained model to enhance instruction-to-task pairing accuracy, thus having reliable and robust task recognition. The action model is built on the Action Chunking with Transformers (ACT) architecture, modified to accommodate the vision and language modalities. The graph planner is crucial to the framework’s functionality as it allows the combination of the strengths of the vision, language, and action modules, leading to a system that is both adaptable and computationally efficient. Overall, VLAG’s modular design enables the flexible integration of its components, providing a scalable solution for robotic manipulation tasks in both seen and unseen environments.",2025,Volume 3A: 51st Design Automation Conference (DAC),Ardalan Aryashad; Yan Jin,10.1115/detc2025-169527,,https://doi.org/10.1115/detc2025-169527,crossref,vision language action model limitation robotics,hostile,failure,,,vision language action model; limitation; long horizon,2026-06-12T14:45:03Z,20.650,25.650
arxiv:2606.04355v1,Think Fast and Far: Long-Horizon Online POMDP Planning via Rapid State Sampling,"Partially Observable Markov Decision Processes (POMDPs) are a general and principled framework for motion planning under uncertainty. Despite tremendous improvement in the scalability of POMDP solvers, long-horizon POMDPs remain difficult to solve. To alleviate the difficulty, this paper proposes a new approximate online POMDP solver, called Reference-Based Online POMDP Planning via Rapid State Space Sampling (ROP-RAS3). ROP-RAS3 uses novel extremely fast sampling-based motion planning techniques to sample the state space and generate a diverse set of macro actions online, which are then used to bias belief-space sampling and infer high-quality policies without requiring exhaustive enumeration of the action space -- a fundamental constraint for modern online POMDP solvers. ROP-RAS3 converges to a near-optimal reference-based solution at a rate that depends on the number of sampled actions, rather than the size of the action space. ROP-RAS3 is evaluated on various long-horizon POMDPs with up to 3000 lookahead steps and 35-dimensional state spaces, where the state, action and observation spaces can be continuous, discrete, or a hybrid of discrete and continuous. Although the reference-based optimal solution may not be the same as the optimal POMDP solution, empirical results indicate that in all of these problems, in terms of success rate, ROP-RAS3 outperforms other state-of-the-art methods by up to multiple folds. We also demonstrate the capability of our approach on a physical robot demonstration. This work extends the theory and empirical results of our ISRR24 paper. Code can be found at \texttt{https://github.com/RDLLab/ROPRAS3}.",2026,arXiv,Yuanchu Liang; Edward Kim; J. Arden Knoll; Wil Thomason; Zachary Kingston; Lydia E. Kavraki; Hanna Kurniawati,,2606.04355v1,http://arxiv.org/abs/2606.04355v1,arxiv,sampling based motion planning,anti_myopia,anti_thesis,,,motion planning; long horizon; sampling based motion planning,2026-06-12T15:07:36Z,20.450,25.450
arxiv:2509.04731v3,Generative World Models of Tasks: LLM-Driven Hierarchical Scaffolding for Embodied Agents,"Recent advances in agent development have focused on scaling model size and raw interaction data, mirroring successes in large language models. However, for complex, long-horizon multi-agent tasks such as robotic soccer, this end-to-end approach often fails due to intractable exploration spaces and sparse rewards. We propose that an effective world model for decision-making must model the world's physics and also its task semantics. A systematic review of 2024 research in low-resource multi-agent soccer reveals a clear trend towards integrating symbolic and hierarchical methods, such as Hierarchical Task Networks (HTNs) and Bayesian Strategy Networks (BSNs), with multi-agent reinforcement learning (MARL). These methods decompose complex goals into manageable subgoals, creating an intrinsic curriculum that shapes agent learning. We formalize this trend into a framework for Hierarchical Task Environments (HTEs), which are essential for bridging the gap between simple, reactive behaviors and sophisticated, strategic team play. Our framework incorporates the use of Large Language Models (LLMs) as generative world models of tasks, capable of dynamically generating this scaffolding. We argue that HTEs provide a mechanism to guide exploration, generate meaningful learning signals, and train agents to internalize hierarchical structure, enabling the development of more capable and general-purpose agents with greater sample efficiency than purely end-to-end approaches.",2025,arXiv,Brennen Hill,,2509.04731v3,http://arxiv.org/abs/2509.04731v3,arxiv,embodied world model planning control,concept,world_models,,,embodied agent; sample efficiency; long horizon,2026-06-12T14:45:03Z,24.200,25.200
